consent_id,customer_ref,provider_id,institution_id,purpose,presented_scopes,granted_scopes,notice_version,auth_method,channel,created_at,expires_at,status,revoked_at,revoked_by,revocation_reason,seconds_on_consent_screen,opened_scope_detail
cns_00112,cus_synthetic_0329,tpp_004,bank_003,comparador de credito,accounts:list|credits:position|investments:position|payments:initiate,accounts:list|investments:position,consent-notice-v2,sca-app,movil,2026-06-02,2027-05-28,revocado,2026-08-03,cliente,cambio de aplicacion,14.6,0
cns_00113,cus_synthetic_0185,tpp_007,bank_003,categorizacion de gastos,accounts:list|accounts:transactions|credits:position|payments:initiate,accounts:list|accounts:transactions|credits:position|payments:initiate,consent-notice-v3,sca-app,web,2026-04-04,2026-07-03,rechazado,,,,1.9,0
cns_00114,cus_synthetic_0137,tpp_008,bank_001,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:position|investments:position|payments:initiate,consent-notice-v3,sca-app,movil,2026-01-17,2027-01-12,vigente,,,,2.0,0
cns_00115,cus_synthetic_0164,tpp_007,bank_005,salud financiera,accounts:balances|accounts:transactions|credits:position|payments:initiate,accounts:balances|accounts:transactions|credits:position|payments:initiate,consent-notice-v3,sca-app,movil,2026-04-27,2026-10-24,revocado,2026-07-15,cliente,cese de la relacion,2.2,0
cns_00116,cus_synthetic_0366,tpp_008,bank_004,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:arrears|investments:position|payments:initiate,consent-notice-v3,sca-biometria,web,2026-06-18,2026-12-15,vigente,,,,2.0,0
cns_00117,cus_synthetic_0313,tpp_001,bank_005,salud financiera,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:transactions|credits:arrears,consent-notice-v2,sca-otp,web,2026-03-09,2027-03-04,revocado,2026-03-16,institucion,ya no lo uso,2.6,0
cns_00118,cus_synthetic_0257,tpp_003,bank_002,categorizacion de gastos,accounts:balances|accounts:list|credits:position|investments:position|payments:initiate,accounts:balances|credits:position|investments:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-04-06,2026-10-03,revocado,2026-04-06,cliente,ya no lo uso,2.0,0
cns_00119,cus_synthetic_0368,tpp_005,bank_003,salud financiera,accounts:balances|credits:arrears|investments:position|payments:initiate,credits:arrears|investments:position,consent-notice-v3,sca-otp,movil,2026-03-13,2026-09-09,revocado,2026-03-17,cliente,no reconozco al proveedor,3.6,0
cns_00120,cus_synthetic_0110,tpp_003,bank_002,categorizacion de gastos,accounts:transactions|credits:position|investments:position|payments:initiate,accounts:transactions|credits:position|investments:position|payments:initiate,consent-notice-v2,sca-app,movil,2026-05-10,2027-05-05,vigente,,,,2.6,0
cns_00121,cus_synthetic_0366,tpp_009,bank_001,comparador de credito,accounts:balances|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:balances|accounts:transactions|credits:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-04-20,2027-04-15,vigente,,,,3.8,0
cns_00122,cus_synthetic_0084,tpp_001,bank_001,salud financiera,accounts:transactions|investments:position|payments:initiate,accounts:transactions|payments:initiate,consent-notice-v2,sca-biometria,web,2026-03-29,2027-03-24,vigente,,,,2.4,0
cns_00123,cus_synthetic_0341,tpp_007,bank_001,salud financiera,accounts:balances|accounts:list|credits:position|payments:initiate,accounts:balances|accounts:list|credits:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-01-20,2027-01-15,revocado,2026-03-18,institucion,no reconozco al proveedor,1.7,0
cns_00124,cus_synthetic_0399,tpp_008,bank_001,categorizacion de gastos,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-app,movil,2026-02-21,2027-02-16,vigente,,,,2.7,0
cns_00125,cus_synthetic_0373,tpp_003,bank_001,salud financiera,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|payments:initiate,consent-notice-v3,sca-biometria,movil,2026-06-29,2026-12-26,expirado,,,,4.2,1
cns_00126,cus_synthetic_0250,tpp_001,bank_005,comparador de credito,accounts:list|credits:position|payments:initiate,accounts:list|credits:position|payments:initiate,consent-notice-v3,sca-app,movil,2026-04-24,2027-04-19,vigente,,,,8.2,0
cns_00127,cus_synthetic_0050,tpp_004,bank_004,salud financiera,accounts:balances|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:transactions|investments:position,consent-notice-v3,sca-otp,movil,2026-03-21,2026-09-17,vigente,,,,1.8,0
cns_00128,cus_synthetic_0165,tpp_002,bank_005,iniciacion de pago unico,accounts:list|credits:position,credits:position,consent-notice-v3,sca-biometria,web,2026-06-11,2027-06-06,revocado,2026-07-01,cliente,cese de la relacion,2.8,0
cns_00129,cus_synthetic_0128,tpp_004,bank_003,iniciacion de pago unico,accounts:balances|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-biometria,movil,2026-04-07,2026-10-04,vigente,,,,1.6,0
cns_00130,cus_synthetic_0389,tpp_007,bank_003,comparador de credito,credits:arrears|credits:position|investments:position,credits:arrears,consent-notice-v3,sca-biometria,web,2026-05-01,2026-10-28,vigente,,,,5.2,0
cns_00131,cus_synthetic_0130,tpp_003,bank_005,panel de posicion consolidada,accounts:transactions|investments:position|payments:initiate,accounts:transactions|investments:position|payments:initiate,consent-notice-v2,sca-biometria,movil,2026-03-01,2026-05-30,expirado,,,,0.9,0
cns_00132,cus_synthetic_0038,tpp_010,bank_005,categorizacion de gastos,accounts:balances|accounts:transactions|credits:position|investments:position|payments:initiate,accounts:balances|accounts:transactions|payments:initiate,consent-notice-v3,sca-biometria,web,2026-04-28,2027-04-23,expirado,,,,4.7,0
cns_00133,cus_synthetic_0151,tpp_012,bank_002,comparador de credito,accounts:balances|accounts:transactions|payments:initiate,accounts:transactions,consent-notice-v3,sca-app,movil,2026-05-10,2027-05-05,vigente,,,,5.7,0
cns_00134,cus_synthetic_0247,tpp_006,bank_002,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:position,accounts:list|accounts:transactions|credits:position,consent-notice-v3,sca-app,movil,2026-04-28,2027-04-23,vigente,,,,1.7,0
cns_00135,cus_synthetic_0328,tpp_010,bank_005,iniciacion de pago unico,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position|payments:initiate,accounts:balances|accounts:list|credits:arrears|investments:position,consent-notice-v3,sca-biometria,web,2026-06-10,2027-06-05,vigente,,,,1.2,0
cns_00136,cus_synthetic_0332,tpp_010,bank_005,comparador de credito,accounts:transactions,accounts:transactions,consent-notice-v2,sca-app,web,2026-05-11,2027-05-06,expirado,,,,2.4,0
cns_00137,cus_synthetic_0054,tpp_006,bank_003,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:position,accounts:balances|accounts:transactions|credits:position,consent-notice-v3,sca-app,movil,2026-05-29,2026-08-27,vigente,,,,1.7,0
cns_00138,cus_synthetic_0344,tpp_009,bank_005,iniciacion de pago unico,accounts:balances|accounts:list|credits:position|investments:position|payments:initiate,credits:position|investments:position|payments:initiate,consent-notice-v2,sca-otp,movil,2026-06-20,2027-06-15,revocado,2026-06-26,cliente,no indicado,1.2,0
cns_00139,cus_synthetic_0048,tpp_002,bank_002,panel de posicion consolidada,accounts:transactions|credits:arrears|credits:position|investments:position,credits:arrears|credits:position|investments:position,consent-notice-v2,sca-app,movil,2026-05-19,2026-08-17,rechazado,,,,3.8,0
cns_00140,cus_synthetic_0375,tpp_001,bank_001,comparador de credito,accounts:balances,accounts:balances,consent-notice-v3,sca-otp,movil,2026-05-28,2027-05-23,revocado,2026-05-31,institucion,no reconozco al proveedor,1.1,0
cns_00141,cus_synthetic_0389,tpp_008,bank_004,categorizacion de gastos,accounts:balances|credits:position,accounts:balances|credits:position,consent-notice-v3,sca-biometria,movil,2026-01-07,2027-01-02,vigente,,,,1.2,0
cns_00142,cus_synthetic_0141,tpp_001,bank_004,categorizacion de gastos,accounts:transactions,accounts:transactions,consent-notice-v3,sca-otp,web,2026-06-15,2026-09-13,expirado,,,,1.6,0
cns_00143,cus_synthetic_0345,tpp_005,bank_001,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:list|accounts:transactions|credits:arrears|investments:position,consent-notice-v2,sca-app,movil,2026-01-19,2027-01-14,expirado,,,,2.0,0
cns_00144,cus_synthetic_0004,tpp_006,bank_002,comparador de credito,accounts:balances|accounts:transactions|credits:arrears|credits:position|investments:position|payments:initiate,accounts:transactions|credits:arrears|credits:position|investments:position,consent-notice-v3,sca-biometria,web,2026-05-21,2027-05-16,revocado,2026-05-23,institucion,no indicado,0.7,1
cns_00145,cus_synthetic_0270,tpp_003,bank_004,categorizacion de gastos,credits:arrears|investments:position|payments:initiate,credits:arrears|investments:position|payments:initiate,consent-notice-v2,sca-biometria,web,2026-03-08,2027-03-03,vigente,,,,0.9,0
cns_00146,cus_synthetic_0277,tpp_001,bank_002,salud financiera,investments:position,investments:position,consent-notice-v3,sca-otp,web,2026-07-04,2027-06-29,vigente,,,,3.4,0
cns_00147,cus_synthetic_0144,tpp_004,bank_004,salud financiera,accounts:balances|accounts:list|accounts:transactions|credits:arrears|payments:initiate,accounts:transactions|credits:arrears|payments:initiate,consent-notice-v3,sca-app,web,2026-01-06,2027-01-01,vigente,,,,2.2,0
cns_00148,cus_synthetic_0198,tpp_011,bank_005,comparador de credito,credits:arrears,credits:arrears,consent-notice-v3,sca-otp,movil,2026-02-15,2026-05-16,vigente,,,,3.8,0
cns_00149,cus_synthetic_0333,tpp_002,bank_004,comparador de credito,accounts:balances|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:balances|accounts:transactions|credits:arrears|investments:position,consent-notice-v3,sca-app,web,2026-02-08,2027-02-03,vigente,,,,2.0,0
cns_00150,cus_synthetic_0109,tpp_002,bank_005,iniciacion de pago unico,accounts:list|accounts:transactions|credits:position|investments:position|payments:initiate,accounts:list|accounts:transactions|payments:initiate,consent-notice-v3,sca-app,movil,2026-05-24,2027-05-19,expirado,,,,1.9,0
cns_00151,cus_synthetic_0308,tpp_011,bank_002,iniciacion de pago unico,accounts:balances|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:transactions|credits:arrears|investments:position,consent-notice-v2,sca-biometria,movil,2026-03-18,2026-06-16,vigente,,,,4.1,0
cns_00152,cus_synthetic_0088,tpp_008,bank_004,iniciacion de pago unico,accounts:balances|accounts:list|credits:arrears|credits:position,accounts:balances|accounts:list|credits:arrears|credits:position,consent-notice-v3,sca-app,movil,2026-03-19,2027-03-14,vigente,,,,1.0,0
cns_00153,cus_synthetic_0156,tpp_003,bank_004,categorizacion de gastos,accounts:balances|accounts:transactions|credits:arrears,accounts:balances|credits:arrears,consent-notice-v3,sca-biometria,web,2026-01-30,2027-01-25,vigente,,,,5.3,0
cns_00154,cus_synthetic_0007,tpp_009,bank_001,categorizacion de gastos,accounts:list|credits:position|payments:initiate,credits:position|payments:initiate,consent-notice-v2,sca-otp,web,2026-02-05,2026-05-06,revocado,2026-02-10,institucion,no indicado,3.0,0
cns_00155,cus_synthetic_0274,tpp_007,bank_005,comparador de credito,credits:arrears|credits:position,credits:arrears|credits:position,consent-notice-v2,sca-biometria,movil,2026-05-16,2026-08-14,vigente,,,,0.6,0
cns_00156,cus_synthetic_0047,tpp_001,bank_002,categorizacion de gastos,accounts:list|accounts:transactions|credits:position|payments:initiate,accounts:list|accounts:transactions|credits:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-02-02,2027-01-28,vigente,,,,4.3,0
cns_00157,cus_synthetic_0211,tpp_003,bank_001,comparador de credito,accounts:balances|accounts:list|credits:arrears|credits:position|investments:position,accounts:balances|accounts:list|credits:position|investments:position,consent-notice-v3,sca-otp,movil,2026-01-21,2027-01-16,vigente,,,,3.6,0
cns_00158,cus_synthetic_0091,tpp_011,bank_005,iniciacion de pago unico,accounts:list|accounts:transactions|credits:position|investments:position,accounts:list|accounts:transactions|credits:position|investments:position,consent-notice-v2,sca-app,web,2026-07-03,2026-12-30,revocado,2026-07-03,cliente,ya no lo uso,1.1,0
cns_00159,cus_synthetic_0373,tpp_007,bank_005,iniciacion de pago unico,accounts:list|credits:position,credits:position,consent-notice-v2,sca-app,web,2026-05-07,2027-05-02,vigente,,,,1.1,0
cns_00160,cus_synthetic_0359,tpp_005,bank_004,panel de posicion consolidada,accounts:balances|credits:position|investments:position,accounts:balances|credits:position|investments:position,consent-notice-v3,sca-app,movil,2026-02-23,2027-02-18,vigente,,,,0.8,0
cns_00161,cus_synthetic_0062,tpp_007,bank_001,iniciacion de pago unico,accounts:transactions|credits:arrears|payments:initiate,payments:initiate,consent-notice-v3,sca-app,movil,2026-01-14,2026-07-13,vigente,,,,1.6,0
cns_00162,cus_synthetic_0006,tpp_003,bank_005,comparador de credito,credits:arrears|investments:position|payments:initiate,investments:position,consent-notice-v2,sca-otp,movil,2026-04-04,2027-03-30,vigente,,,,0.8,0
cns_00163,cus_synthetic_0016,tpp_011,bank_005,categorizacion de gastos,credits:arrears|investments:position,credits:arrears|investments:position,consent-notice-v3,sca-biometria,movil,2026-01-22,2027-01-17,vigente,,,,2.7,0
cns_00164,cus_synthetic_0053,tpp_012,bank_001,comparador de credito,accounts:balances|accounts:list|investments:position|payments:initiate,accounts:balances|investments:position|payments:initiate,consent-notice-v3,sca-otp,movil,2026-03-05,2026-06-03,vigente,,,,3.5,1
cns_00165,cus_synthetic_0152,tpp_008,bank_004,iniciacion de pago unico,accounts:balances|credits:position|payments:initiate,accounts:balances,consent-notice-v3,sca-biometria,web,2026-01-22,2026-04-22,revocado,2026-01-29,cliente,cambio de aplicacion,5.0,0
cns_00166,cus_synthetic_0364,tpp_004,bank_005,comparador de credito,accounts:list|accounts:transactions|credits:arrears|credits:position|payments:initiate,accounts:transactions|credits:arrears|payments:initiate,consent-notice-v3,sca-otp,web,2026-01-26,2027-01-21,vigente,,,,2.0,1
cns_00167,cus_synthetic_0329,tpp_005,bank_004,comparador de credito,accounts:balances|accounts:list|accounts:transactions|credits:arrears|credits:position|investments:position,accounts:transactions|credits:arrears|credits:position|investments:position,consent-notice-v2,sca-otp,movil,2026-05-28,2027-05-23,expirado,,,,3.1,0
cns_00168,cus_synthetic_0165,tpp_009,bank_003,salud financiera,accounts:balances|accounts:list|credits:position|investments:position,accounts:balances|investments:position,consent-notice-v2,sca-biometria,web,2026-04-04,2026-10-01,vigente,,,,3.0,0
cns_00169,cus_synthetic_0393,tpp_004,bank_005,panel de posicion consolidada,accounts:balances|accounts:list|accounts:transactions|credits:arrears|investments:position,accounts:balances|accounts:list|accounts:transactions|credits:arrears,consent-notice-v2,sca-biometria,web,2026-03-01,2027-02-24,vigente,,,,2.4,0
cns_00170,cus_synthetic_0235,tpp_005,bank_004,iniciacion de pago unico,credits:position,credits:position,consent-notice-v2,sca-app,web,2026-06-29,2026-12-26,vigente,,,,5.6,0
